Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),% trains late due to external causes,% trains late due to railway infrastructure,% trains late due to traffic management,% trains late due to rolling stock,% trains late due to station management and reuse of material,% trains late due to passenger traffic,Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account,ClusterIndex
2015,2.0,38,8,0.12323031782353819,199.0,0.0,0.01015228426395939,0.038479205415820436,0.5704163797081776,0.03829787234042553,0.24934308201693708,0.8548354501688745,0.444444444444,0.333333333333,0.222222222222,0.0,0.0,0.0,0.03645833333333333,0.42176691369883085,0.03296703296703297,0.02702702702702703,2015-02,44.4444444444,33.333333333300004,22.2222222222,0.0,0.0,0.0,0
2015,2.0,39,23,0.029019879449367618,411.0,0.0,0.04230118443316413,0.06742821858600363,0.5728037511481561,0.2042553191489362,0.2331530820790219,0.857186355101833,0.1395348837209999,0.395348837209,0.0697674418604999,0.0697674418604999,0.302325581395,0.0232558139534999,0.10416666666666666,0.46771782807574935,0.15384615384615385,0.1891891891891892,2015-02,13.9534883721,39.5348837209,6.97674418605,6.97674418605,30.2325581395,2.32558139535,2
2015,2.0,39,49,0.03781765427596829,416.0,0.0,0.03045685279187817,0.06026651807132893,0.571625839287007,0.25957446808510637,0.19509102042554438,0.8552888698452575,0.111111111111,0.518518518519,0.0740740740741,0.148148148148,0.148148148148,0.0,0.08854166666666666,0.42165517353614634,0.09890109890109891,0.08108108108108109,2015-02,11.1111111111,51.8518518519,7.407407407409999,14.8148148148,14.8148148148,0.0,2
2015,9.0,38,26,0.08145088645024176,206.0,0.0035842293906810036,0.011844331641285956,0.06822340529665681,0.5712264129525298,0.06808510638297872,0.2326638878364065,0.853422639536896,0.3125,0.125,0.125,0.25,0.125,0.0625,0.0625,0.4047339855210158,0.08791208791208792,0.0,2015-09,31.25,12.5,12.5,25.0,12.5,6.25,3
2015,9.0,43,39,0.09125391732838564,484.0,0.0035842293906810036,0.13367174280879865,0.05344519427425009,0.5786858319090171,0.23404255319148937,0.23408191582302568,0.8576756340961258,0.352941176471,0.274509803922,0.156862745098,0.117647058824,0.078431372549,0.0196078431372999,0.18229166666666666,0.41903151388869153,0.15384615384615385,0.1891891891891892,2015-09,35.29411764709999,27.4509803922,15.6862745098,11.7647058824,7.8431372548999985,1.96078431373,3
2015,9.0,57,39,0.22099761188526712,237.0,0.0,0.015228426395939085,0.11561332038160396,0.5731012318443255,0.0851063829787234,0.329105038545492,0.8599304515212739,0.555555555556,0.333333333333,0.0,0.0555555555556,0.0555555555556,0.0,0.10416666666666666,0.4681167405203591,0.14285714285714288,0.16216216216216217,2015-09,55.5555555556,33.333333333300004,0.0,5.555555555560001,5.555555555560001,0.0,0
2015,9.0,25,29,0.08710239512484771,611.0,0.010752688172043012,0.25042301184433163,0.10366306486753774,0.5907134537028702,0.5787234042553192,0.29235380720124715,0.8703371870752148,0.348484848485,0.227272727273,0.1363636363639999,0.143939393939,0.0757575757576,0.0681818181818,0.53125,0.46889892165915076,0.6923076923076924,0.7837837837837838,2015-09,34.8484848485,22.7272727273,13.6363636364,14.393939393899998,7.575757575760001,6.818181818179999,3
2015,9.0,34,50,0.38510420080940544,42.0,0.0,0.00338409475465313,0.07906686044325004,0.5724413614026286,0.01702127659574468,0.38026077935639824,0.8623598512692835,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.0,0.020833333333333332,0.5086728390556817,0.03296703296703297,0.05405405405405406,2015-09,33.333333333300004,0.0,33.333333333300004,33.333333333300004,0.0,0.0,3
2015,8.0,37,33,0.08185758713476549,271.0,0.0,0.00676818950930626,0.05455613370584252,0.5703131797045662,0.025531914893617023,0.19828052106186295,0.8478640019452242,0.166666666667,0.5,0.166666666667,0.0,0.166666666667,0.0,0.020833333333333332,0.37503717011142196,0.01098901098901099,0.0,2015-08,16.6666666667,50.0,16.6666666667,0.0,16.6666666667,0.0,2
2015,8.0,22,38,0.05859962511171724,215.0,0.0,0.049069373942470386,0.04111476743049002,0.575828160450746,0.08085106382978724,0.1830971087762253,0.8510229095966232,0.421052631579,0.105263157895,0.210526315789,0.0526315789474,0.157894736842,0.0526315789474,0.026041666666666664,0.3893980181173723,0.02197802197802198,0.0,2015-08,42.10526315790001,10.5263157895,21.0526315789,5.26315789474,15.7894736842,5.26315789474,3
2015,8.0,1,39,0.08525542495084135,430.0,0.0,0.08629441624365482,0.045269653430265365,0.575170043817531,0.1446808510638298,0.20755465729389197,0.8529384906550437,0.323529411765,0.205882352941,0.0588235294118,0.117647058824,0.0588235294118,0.235294117647,0.09895833333333333,0.3907137292262149,0.06593406593406594,0.0,2015-08,32.3529411765,20.5882352941,5.8823529411800015,11.7647058824,5.8823529411800015,23.5294117647,3
2015,3.0,17,38,0.2179864026138586,210.0,0.0,0.011844331641285956,0.029367691021765032,0.5703608991302196,0.012765957446808512,0.23182526913458834,0.8474325394843041,0.0,0.0,0.666666666667,0.333333333333,0.0,0.0,0.015625,0.3909936678958112,0.01098901098901099,0.0,2015-03,0.0,0.0,66.6666666667,33.333333333300004,0.0,0.0,2
2015,3.0,39,2,0.15873613282346474,329.0,0.0,0.001692047377326565,0.09171755811417004,0.5695163400984519,0.06808510638297872,0.21379496704549844,0.8536462851561076,0.363636363636,0.181818181818,0.363636363636,0.0,0.0909090909091,0.0,0.03645833333333333,0.4141685813065753,0.01098901098901099,0.02702702702702703,2015-03,36.3636363636,18.1818181818,36.3636363636,0.0,9.09090909091,0.0,3
2015,4.0,37,33,0.08113837342754912,284.0,0.0,0.008460236886632826,0.09171755811417004,0.5708971642534162,0.03829787234042553,0.23927965759511946,0.8497551728917879,0.444444444444,0.222222222222,0.111111111111,0.0,0.111111111111,0.111111111111,0.03645833333333333,0.41074933174335737,0.04395604395604396,0.02702702702702703,2015-04,44.4444444444,22.2222222222,11.1111111111,0.0,11.1111111111,11.1111111111,0
2015,4.0,39,48,0.196008437569376,100.0,0.0,0.005076142131979695,0.026355620147739477,0.5701989540556055,0.00851063829787234,0.21169842029095312,0.8509806664335444,0.0,1.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.37503717011142196,0.0,0.0,2015-04,0.0,100.0,0.0,0.0,0.0,0.0,2
2015,4.0,39,57,0.2118172610244869,219.0,0.0,0.005076142131979695,0.025301395341840012,0.5699816616892182,0.03404255319148936,0.23350250653822463,0.8536490558368031,0.666666666667,0.0,0.166666666667,0.0,0.166666666667,0.0,0.03645833333333333,0.39859200028806674,0.03296703296703297,0.0,2015-04,66.6666666667,0.0,16.6666666667,0.0,16.6666666667,0.0,0
2015,4.0,37,15,0.08459645907932922,116.0,0.0,0.01015228426395939,0.11227494182941505,0.5740106756167462,0.04680851063829787,0.25530659278549617,0.8586632396945448,0.0,0.75,0.0,0.0,0.25,0.0,0.03125,0.4650140880847473,0.03296703296703297,0.08108108108108109,2015-04,0.0,75.0,0.0,0.0,25.0,0.0,2
2015,10.0,42,38,0.3628229787445691,158.0,0.0,0.03045685279187817,0.0644834172948635,0.5766886227376925,0.1021276595744681,0.2392330676672034,0.8569367935988725,0.409090909091,0.318181818182,0.1363636363639999,0.0909090909091,0.0,0.0454545454545,0.125,0.3968665454639183,0.08791208791208792,0.02702702702702703,2015-10,40.9090909091,31.818181818200003,13.6363636364,9.09090909091,0.0,4.54545454545,3
2015,10.0,47,38,0.17801500364723824,112.0,0.0,0.0,0.0,0.5691758630915277,0.08085106382978724,0.21434668987560668,0.8580403085948537,0.315789473684,0.157894736842,0.105263157895,0.210526315789,0.210526315789,0.0,0.05208333333333333,0.4029610412341031,0.04395604395604396,0.02702702702702703,2015-10,31.5789473684,15.7894736842,10.5263157895,21.0526315789,21.0526315789,0.0,3
2015,10.0,19,39,0.20573238281473183,223.0,0.0,0.005076142131979695,0.02951829456546947,0.5695990665838693,0.04680851063829787,0.21474794284304957,0.8553825660744606,0.272727272727,0.4545454545449999,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.057291666666666664,0.3774548212666984,0.02197802197802198,0.0,2015-10,27.2727272727,45.4545454545,9.09090909091,9.09090909091,9.09090909091,0.0,3
2015,10.0,39,53,0.39041336688623185,156.0,0.014336917562724014,0.005076142131979695,0.04322321704241544,0.5701930747588121,0.14893617021276595,0.2959436590222171,0.8734194355850806,0.371428571429,0.342857142857,0.228571428571,0.0285714285714,0.0,0.0285714285714,0.18229166666666666,0.4418265107995166,0.2197802197802198,0.2972972972972973,2015-10,37.1428571429,34.2857142857,22.8571428571,2.85714285714,0.0,2.85714285714,3
2015,10.0,31,25,0.09787791957855227,337.0,0.0035842293906810036,0.05752961082910321,0.05934665525049416,0.5745543308980509,0.2,0.2300409740243941,0.8609949400152758,0.142857142857,0.547619047619,0.166666666667,0.047619047619,0.047619047619,0.047619047619,0.16145833333333331,0.41072482096711077,0.1098901098901099,0.10810810810810811,2015-10,14.2857142857,54.761904761900006,16.6666666667,4.7619047619,4.7619047619,4.7619047619,2
2015,10.0,25,46,0.30116201613439864,90.0,0.0,0.04568527918781726,0.05271124029560544,0.584384318121747,0.04680851063829787,0.2739086803532509,0.8626967077983737,0.111111111111,0.444444444444,0.111111111111,0.222222222222,0.0,0.111111111111,0.057291666666666664,0.4243572540513788,0.05494505494505495,0.05405405405405406,2015-10,11.1111111111,44.4444444444,11.1111111111,22.2222222222,0.0,11.1111111111,2
2016,4.0,37,33,0.07841157372234592,277.0,0.007168458781362007,0.021996615905245345,0.060577379231759446,0.5717483291720843,0.04680851063829787,0.23304507815529277,0.8518908747059667,0.0,0.111111111111,0.333333333333,0.444444444444,0.111111111111,0.0,0.041666666666666664,0.40794744679172473,0.05494505494505495,0.0,2016-04,0.0,11.1111111111,33.333333333300004,44.4444444444,11.1111111111,0.0,2
2016,4.0,38,11,0.19406549240854407,212.0,0.017921146953405017,0.01015228426395939,0.0453316666540246,0.5707005800951521,0.06808510638297872,0.21379496704549844,0.8566275269794291,0.3125,0.3125,0.1875,0.125,0.0,0.0625,0.05208333333333333,0.3928552593039899,0.03296703296703297,0.02702702702702703,2016-04,31.25,31.25,18.75,12.5,0.0,6.25,3
2016,4.0,38,36,0.18802514743511492,309.0,0.021505376344086023,0.023688663282571912,0.04879554815935324,0.5711961597446644,0.07659574468085106,0.2323843482692456,0.8544858229728073,0.388888888889,0.0555555555556,0.111111111111,0.333333333333,0.111111111111,0.0,0.078125,0.40039027205797095,0.08791208791208792,0.02702702702702703,2016-04,38.8888888889,5.555555555560001,11.1111111111,33.333333333300004,11.1111111111,0.0,3
2016,4.0,39,46,0.12653660147330514,533.0,0.02867383512544803,0.04568527918781726,0.04134903960966313,0.5711435120488304,0.19574468085106383,0.23627359442242032,0.8565195193841432,0.130434782609,0.195652173913,0.282608695652,0.173913043478,0.195652173913,0.0217391304348,0.171875,0.41347782398560584,0.14285714285714288,0.13513513513513514,2016-04,13.0434782609,19.565217391300003,28.2608695652,17.3913043478,19.565217391300003,2.17391304348,2
2016,4.0,48,39,0.20798562282538985,96.0,0.0035842293906810036,0.0,0.0,0.5694935473163634,0.03404255319148936,0.34503879388003655,0.8610993155817662,0.25,0.25,0.375,0.0,0.125,0.0,0.041666666666666664,0.4807489679330006,0.05494505494505495,0.08108108108108109,2016-04,25.0,25.0,37.5,0.0,12.5,0.0,3
2016,4.0,39,53,0.3916068388715771,114.0,0.010752688172043012,0.008460236886632826,0.08096446509388805,0.5723542607094259,0.09787234042553192,0.2506394974015523,0.8666396720682195,0.130434782609,0.391304347826,0.0869565217391,0.173913043478,0.173913043478,0.0434782608696,0.11979166666666666,0.40590952464753843,0.1208791208791209,0.05405405405405406,2016-04,13.0434782609,39.130434782600005,8.69565217391,17.3913043478,17.3913043478,4.34782608696,2
2016,4.0,16,38,0.17967392348144742,242.0,0.0,0.04060913705583756,0.03386697188975334,0.5748758617702551,0.07659574468085106,0.2323843482692456,0.8528440907873073,0.222222222222,0.5,0.222222222222,0.0555555555556,0.0,0.0,0.06770833333333333,0.40817758868897713,0.05494505494505495,0.02702702702702703,2016-04,22.2222222222,50.0,22.2222222222,5.555555555560001,0.0,0.0,3
2016,5.0,40,14,0.11972950233985818,245.0,0.0035842293906810036,0.025380710659898477,0.048705186033042025,0.5719887933109017,0.04680851063829787,0.23091041236906007,0.8517305188549041,0.333333333333,0.0,0.222222222222,0.222222222222,0.111111111111,0.111111111111,0.041666666666666664,0.40528803049432655,0.03296703296703297,0.02702702702702703,2016-05,33.333333333300004,0.0,22.2222222222,22.2222222222,11.1111111111,11.1111111111,3
2016,5.0,25,31,0.099849780270581,341.0,0.0,0.1455160744500846,0.06406254460103285,0.5844479748502911,0.3702127659574468,0.2696498643753289,0.8701165592823188,0.4302325581399999,0.162790697674,0.186046511628,0.104651162791,0.0581395348836999,0.0581395348836999,0.3333333333333333,0.44750626421552303,0.3626373626373627,0.4864864864864865,2016-05,43.023255814,16.2790697674,18.6046511628,10.4651162791,5.81395348837,5.81395348837,0
2016,5.0,31,25,0.09905654216340906,306.0,0.0,0.06937394247038917,0.07443855641745026,0.5780307495153044,0.24255319148936172,0.28355480168891445,0.8680885952821993,0.491228070175,0.350877192982,0.0701754385965,0.0350877192981999,0.0350877192981999,0.0175438596490999,0.22395833333333331,0.4598911039481067,0.2417582417582418,0.43243243243243246,2016-05,49.1228070175,35.0877192982,7.017543859649999,3.50877192982,3.50877192982,1.75438596491,0
2016,3.0,38,36,0.1934962316786203,290.0,0.017921146953405017,0.018612521150592216,0.061815909073957426,0.5714855063813168,0.09787234042553192,0.24509732163282544,0.8556709555498585,0.521739130435,0.130434782609,0.0434782608696,0.260869565217,0.0434782608696,0.0,0.11979166666666666,0.40151570618580085,0.13186813186813187,0.05405405405405406,2016-03,52.1739130435,13.0434782609,4.34782608696,26.0869565217,4.34782608696,0.0,0
2016,3.0,39,34,0.13197491959779636,548.0,0.07885304659498207,0.05583756345177665,0.06258261802363348,0.5724383414880879,0.28085106382978725,0.2854460406749186,0.861678157507733,0.5454545454549999,0.218181818182,0.0181818181818,0.127272727273,0.0909090909091,0.0,0.265625,0.4586262743875157,0.28571428571428575,0.40540540540540543,2016-03,54.545454545500014,21.818181818200003,1.81818181818,12.7272727273,9.09090909091,0.0,0
2016,3.0,38,18,0.29164907025696535,102.0,0.0,0.018612521150592216,0.0471526004098215,0.5737068832394632,0.03404255319148936,0.21714944185277102,0.8577855881324589,0.25,0.25,0.125,0.125,0.25,0.0,0.041666666666666664,0.379358721594694,0.02197802197802198,0.0,2016-03,25.0,25.0,12.5,12.5,25.0,0.0,3
2016,6.0,38,8,0.12327713733963622,154.0,0.12186379928315412,0.03045685279187817,0.07853974804018962,0.5765625250466121,0.0851063829787234,0.24859764317095107,0.8610285153723283,0.25,0.25,0.25,0.2,0.05,0.0,0.08333333333333333,0.4180864714255554,0.07692307692307693,0.05405405405405406,2016-06,25.0,25.0,25.0,20.0,5.0,0.0,3
2016,6.0,38,32,0.17416777212847567,260.0,0.14336917562724014,0.05414551607445008,0.07936336116991223,0.5772469746498918,0.14893617021276595,0.2517604337036661,0.8603756038136993,0.228571428571,0.514285714286,0.114285714286,0.0285714285714,0.0857142857143,0.0285714285714,0.15104166666666666,0.41951361500261697,0.13186813186813187,0.10810810810810811,2016-06,22.8571428571,51.4285714286,11.4285714286,2.85714285714,8.57142857143,2.85714285714,3
2016,6.0,21,39,0.09703171606038188,223.0,0.03225806451612903,0.04230118443316413,0.09386817671822645,0.5793949651759619,0.10638297872340426,0.2579901726313142,0.8569552203497104,0.48,0.36,0.12,0.04,0.0,0.0,0.09375,0.4360559994835289,0.07692307692307693,0.13513513513513514,2016-06,48.0,36.0,12.0,4.0,0.0,0.0,0
2016,6.0,40,4,0.0261318680462442,266.0,0.0967741935483871,0.049069373942470386,0.0799393223516984,0.5766999631534397,0.17446808510638298,0.2246254207678086,0.8571064219473643,0.135135135135,0.351351351351,0.216216216216,0.027027027027,0.189189189189,0.0810810810811,0.11458333333333333,0.42604961004623143,0.13186813186813187,0.08108108108108109,2016-06,13.5135135135,35.1351351351,21.621621621600003,2.7027027027,18.9189189189,8.10810810811,2
2016,6.0,18,38,0.29788991915282803,43.0,0.0,0.008460236886632826,0.09930797671672205,0.5795805798506606,0.025531914893617023,0.260338304996405,0.8656699944582003,0.333333333333,0.0,0.333333333333,0.0,0.166666666667,0.166666666667,0.03125,0.4135987064236959,0.03296703296703297,0.02702702702702703,2016-06,33.333333333300004,0.0,33.333333333300004,0.0,16.6666666667,16.6666666667,3
2015,12.0,50,37,0.14343072770230397,484.0,0.0,0.15905245346869712,0.043739114287620756,0.5772710408538186,0.18297872340425533,0.22059167908233462,0.8548692289240206,0.2790697674419999,0.093023255814,0.511627906977,0.0697674418604999,0.0232558139534999,0.0232558139534999,0.125,0.4087231099671131,0.08791208791208792,0.05405405405405406,2015-12,27.9069767442,9.3023255814,51.1627906977,6.97674418605,2.32558139535,2.32558139535,3
2015,12.0,48,39,0.2078872552647355,102.0,0.0,0.001692047377326565,0.034789418595030014,0.5695939372697668,0.025531914893617023,0.3503500456581063,0.858332182350889,0.4,0.2,0.2,0.2,0.0,0.0,0.03125,0.4849597103152338,0.04395604395604396,0.05405405405405406,2015-12,40.0,20.0,20.0,20.0,0.0,0.0,3
2015,12.0,25,24,0.2018973082955992,278.0,0.0,0.1844331641285956,0.04471267227268118,0.5858741368375545,0.16170212765957448,0.22193839601825777,0.8590974649964981,0.184210526316,0.0526315789474,0.368421052632,0.157894736842,0.157894736842,0.0789473684211,0.15625,0.3926779647955162,0.07692307692307693,0.08108108108108109,2015-12,18.4210526316,5.26315789474,36.8421052632,15.7894736842,15.7894736842,7.894736842109999,2
2015,12.0,16,38,0.1806977579313031,243.0,0.0,0.03722504230118443,0.04140228328661854,0.5744538175429711,0.055319148936170216,0.20369928805827792,0.8499090587815303,0.153846153846,0.153846153846,0.461538461538,0.153846153846,0.0769230769231,0.0,0.03645833333333333,0.3864346685668345,0.02197802197802198,0.0,2015-12,15.3846153846,15.3846153846,46.1538461538,15.3846153846,7.692307692310001,0.0,2
2016,1.0,39,53,0.390775012510686,134.0,0.010752688172043012,0.01015228426395939,0.035843643400834596,0.5708358486245672,0.08936170212765958,0.31952082481057137,0.8686966824467492,0.761904761905,0.142857142857,0.0952380952381,0.0,0.0,0.0,0.109375,0.4605184081281035,0.16483516483516486,0.1891891891891892,2016-01,76.19047619050001,14.2857142857,9.523809523810002,0.0,0.0,0.0,0
2016,1.0,24,40,0.03634687862962085,508.0,0.0035842293906810036,0.025380710659898477,0.02951829456546947,0.5707050056540723,0.17446808510638298,0.17365376698907423,0.8519781807510963,0.131578947368,0.2368421052629999,0.315789473684,0.105263157895,0.0789473684211,0.131578947368,0.03125,0.3852315991628012,0.01098901098901099,0.0,2016-01,13.1578947368,23.684210526300003,31.5789473684,10.5263157895,7.894736842109999,13.1578947368,2
2016,1.0,29,25,0.08796070799747005,501.0,0.0035842293906810036,0.05414551607445008,0.05811414242578878,0.5726445094266548,0.22127659574468087,0.21937500686926353,0.8584634198655895,0.313725490196,0.254901960784,0.2156862745099999,0.137254901961,0.0588235294118,0.0196078431372999,0.17708333333333331,0.39873726239317997,0.08791208791208792,0.08108108108108109,2016-01,31.3725490196,25.4901960784,21.568627451,13.7254901961,5.8823529411800015,1.96078431373,3
2016,1.0,16,38,0.17996021596342507,226.0,0.0,0.0338409475465313,0.03953343022162502,0.5738656118973608,0.08936170212765958,0.22128263402587378,0.8523989122520383,0.333333333333,0.0952380952381,0.238095238095,0.238095238095,0.047619047619,0.047619047619,0.07291666666666666,0.40049158331964524,0.05494505494505495,0.05405405405405406,2016-01,33.333333333300004,9.523809523810002,23.8095238095,23.8095238095,4.7619047619,4.7619047619,3
2015,11.0,18,38,0.293831210744568,86.0,0.0,0.038917089678511,0.040839752263854646,0.5795517150860378,0.04680851063829787,0.22542127177521937,0.8590407455988162,0.0909090909091,0.181818181818,0.5454545454549999,0.0909090909091,0.0909090909091,0.0,0.057291666666666664,0.3859166004431366,0.02197802197802198,0.0,2015-11,9.09090909091,18.1818181818,54.545454545500014,9.09090909091,9.09090909091,0.0,2
2016,2.0,39,23,0.026411384879387566,398.0,0.0,0.01353637901861252,0.026882732550705012,0.5699298851327136,0.11914893617021277,0.17743485618804997,0.8521693746245478,0.0833333333333,0.2083333333329999,0.166666666667,0.291666666667,0.125,0.125,0.026041666666666664,0.38833425159841295,0.01098901098901099,0.02702702702702703,2016-02,8.333333333330001,20.8333333333,16.6666666667,29.1666666667,12.5,12.5,2
2016,2.0,39,44,0.31073759414624097,197.0,0.007168458781362007,0.00338409475465313,0.03953343022162502,0.5699253893478831,0.03829787234042553,0.3820311966158666,0.8573674305774187,0.5,0.25,0.0,0.125,0.125,0.0,0.046875,0.5100764199384067,0.05494505494505495,0.10810810810810811,2016-02,50.0,25.0,0.0,12.5,12.5,0.0,0
2016,2.0,24,40,0.03693418648461309,562.0,0.0035842293906810036,0.050761421319796954,0.04564793409579759,0.5718921775833596,0.24255319148936172,0.19062996448382588,0.8536276193705215,0.063829787234,0.340425531915,0.191489361702,0.148936170213,0.191489361702,0.063829787234,0.10416666666666666,0.39657844212034743,0.07692307692307693,0.05405405405405406,2016-02,6.3829787234,34.042553191500005,19.1489361702,14.8936170213,19.1489361702,6.3829787234,2
2017,3.0,33,37,0.07721037441866743,302.0,0.0035842293906810036,0.02030456852791878,0.03109963177433447,0.5713005159440574,0.055319148936170216,0.21479485857466674,0.849770552173523,0.166666666667,0.5,0.166666666667,0.166666666667,0.0,0.0,0.041666666666666664,0.39711032537982704,0.03296703296703297,0.02702702702702703,2017-03,16.6666666667,50.0,16.6666666667,16.6666666667,0.0,0.0,2
2017,3.0,38,32,0.17807781406171533,217.0,0.010752688172043012,0.032148900169204735,0.08455992653731867,0.5752446605828931,0.1021276595744681,0.23811490939822438,0.8583559114939414,0.0555555555556,0.0555555555556,0.333333333333,0.5,0.0555555555556,0.0,0.09375,0.412003056645257,0.1098901098901099,0.05405405405405406,2017-03,5.555555555560001,5.555555555560001,33.333333333300004,50.0,5.555555555560001,0.0,2
2017,3.0,39,34,0.13868913458262364,536.0,0.035842293906810034,0.04060913705583756,0.06984239339143211,0.5716233434852964,0.30638297872340425,0.2416091539892451,0.8633279583076967,0.333333333333,0.289855072464,0.260869565217,0.0869565217391,0.0289855072464,0.0,0.26041666666666663,0.4215769553158905,0.2087912087912088,0.2702702702702703,2017-03,33.333333333300004,28.9855072464,26.0869565217,8.69565217391,2.89855072464,0.0,3
2017,3.0,40,13,0.04070687989080069,215.0,0.0035842293906810036,0.032148900169204735,0.07041111993145141,0.5742354728780128,0.13191489361702127,0.21039991391392276,0.8558178819031902,0.4545454545449999,0.227272727273,0.0,0.227272727273,0.0909090909091,0.0,0.07291666666666666,0.41758783086979323,0.08791208791208792,0.05405405405405406,2017-03,45.4545454545,22.7272727273,0.0,22.7272727273,9.09090909091,0.0,0
2017,3.0,40,24,0.03539164865728719,630.0,0.025089605734767026,0.0676818950930626,0.058983877890664525,0.5726977002806752,0.3191489361702128,0.21022245137575318,0.8549927585629435,0.492063492063,0.190476190476,0.0793650793651,0.15873015873,0.0793650793651,0.0,0.17708333333333331,0.41705594761031356,0.18681318681318682,0.16216216216216217,2017-03,49.2063492063,19.0476190476,7.93650793651,15.873015872999996,7.93650793651,0.0,0
2017,3.0,58,38,0.27498757626110987,84.0,0.0,0.00338409475465313,0.1881791278549351,0.5743622427621057,0.01702127659574468,0.2804651538400402,0.8540312163232795,0.0,0.25,0.5,0.25,0.0,0.0,0.020833333333333332,0.42982114583782494,0.01098901098901099,0.02702702702702703,2017-03,0.0,25.0,50.0,25.0,0.0,0.0,2
2017,10.0,9,39,0.14276906367595507,871.0,0.007168458781362007,0.19289340101522842,0.052815738017365436,0.5731892621795907,0.4553191489361702,0.21771818730878695,0.8578277853927896,0.278350515464,0.164948453608,0.20618556701,0.247422680412,0.103092783505,0.0,0.38541666666666663,0.3254049846251247,0.3296703296703297,0.10810810810810811,2017-10,27.835051546400003,16.4948453608,20.618556701,24.7422680412,10.3092783505,0.0,3
2017,10.0,29,25,0.08716769563169399,551.0,0.035842293906810034,0.1065989847715736,0.12058240063719472,0.5766034221434649,0.425531914893617,0.2720090819301525,0.863816809316519,0.168674698795,0.21686746988,0.3614457831329999,0.168674698795,0.0481927710843,0.0361445783133,0.38541666666666663,0.3342610102028644,0.34065934065934067,0.4864864864864865,2017-10,16.8674698795,21.686746988000003,36.1445783133,16.8674698795,4.819277108430001,3.61445783133,2
2017,10.0,29,24,0.3469469321292184,186.0,0.021505376344086023,0.02707275803722504,0.13231509649915504,0.5750519869302692,0.2042553191489362,0.2495038172682307,0.8684113503521298,0.162790697674,0.232558139535,0.418604651163,0.162790697674,0.0,0.0232558139534999,0.25,0.34105500091779967,0.18681318681318682,0.08108108108108109,2017-10,16.2790697674,23.2558139535,41.8604651163,16.2790697674,0.0,2.32558139535,2
2017,10.0,24,29,0.3558668971255919,155.0,0.007168458781362007,0.023688663282571912,0.03218774237764808,0.5688451701829753,0.1276595744680851,0.2558992166682261,0.8673809614768659,0.3846153846149999,0.230769230769,0.115384615385,0.230769230769,0.0384615384615,0.0,0.15625,0.3395313552702678,0.1098901098901099,0.08108108108108109,2017-10,38.4615384615,23.0769230769,11.538461538499998,23.0769230769,3.84615384615,0.0,3
2016,12.0,38,29,0.2199597263018166,436.0,0.0035842293906810036,0.03045685279187817,0.034716208539216316,0.5699208525548752,0.15319148936170213,0.2756353313166558,0.8576802821050442,0.333333333333,0.272727272727,0.242424242424,0.121212121212,0.0,0.030303030303,0.13020833333333331,0.4607696597626584,0.16483516483516486,0.16216216216216217,2016-12,33.333333333300004,27.2727272727,24.2424242424,12.1212121212,0.0,3.0303030303,3
2016,12.0,38,42,0.36355841431810176,159.0,0.0,0.032148900169204735,0.035721575265502216,0.5720932051411491,0.08085106382978724,0.318561983076805,0.8627138630277548,0.647058823529,0.0588235294118,0.235294117647,0.0588235294118,0.0,0.0,0.09895833333333333,0.4597582417541701,0.08791208791208792,0.13513513513513514,2016-12,64.7058823529,5.8823529411800015,23.5294117647,5.8823529411800015,0.0,0.0,0
2016,12.0,56,38,0.1293855125143828,285.0,0.010752688172043012,0.09813874788494077,0.07272424413256807,0.5828508826194686,0.18297872340425533,0.24877706856764253,0.8569735937219379,0.294117647059,0.235294117647,0.235294117647,0.176470588235,0.0,0.0588235294118,0.18229166666666666,0.4177828547315138,0.17582417582417584,0.13513513513513514,2016-12,29.4117647059,23.5294117647,23.5294117647,17.6470588235,0.0,5.8823529411800015,3
2016,12.0,1,39,0.08407093131087387,471.0,0.043010752688172046,0.07445008460236886,0.04278834930997757,0.5744422199307054,0.17446808510638298,0.22604084550351927,0.8564524076104129,0.342857142857,0.228571428571,0.2,0.114285714286,0.114285714286,0.0,0.15104166666666666,0.40295492763335217,0.15384615384615385,0.08108108108108109,2016-12,34.2857142857,22.8571428571,20.0,11.4285714286,11.4285714286,0.0,3
2016,12.0,39,9,0.22684223317591928,697.0,0.021505376344086023,0.09475465313028765,0.0838099307978475,0.5744104326567028,0.8425531914893617,0.23916755940506984,0.8716996197226041,0.184210526316,0.572368421053,0.1513157894739999,0.0592105263158,0.0328947368420999,0.0,0.6458333333333333,0.42746270111599083,0.4395604395604396,0.5945945945945946,2016-12,18.4210526316,57.2368421053,15.1315789474,5.921052631579999,3.28947368421,0.0,2
